alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,alim_code,alim_nom_eng,alim_nom_sci,"Energy, Regulation EU No 1169/2011 (kJ/100g)","Energy, Regulation EU No 1169/2011 (kcal/100g)","Energy, N x Jones' factor, with fibres (kJ/100g)","Energy, N x Jones' factor, with fibres (kcal/100g)",Water (g/100g),Protein (g/100g),"Protein, crude, N x 6.25 (g/100g)",Carbohydrate (g/100g),Fat (g/100g),Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fibres (g/100g),Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt (g/100g),Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium (mg/100g),Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g)
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C001,Agathi leaves,Sesbania grandiflora,295,70.51,-,-,74.43,8.01,8.01,5.21,1.35,0.23,0.1,-,0.1,-,-,0.03,3.72,8.6,-,2.42,-,0.02058,0.49,0.05767,0.532,-,-,-,-,-,-,0.346,0.07453,0.04076,0.125,0.407,-,-,-,-,0.04602,901,-,0.25,4.36,-,96.64,1.24,52.52,674,30.7,18.12,0.53,-,1.258e+04,4.02,1.77,269,-,121,0.26,0.33,1.18,0.53,0.22,120,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C002,"Amaranth leaves, green",Amaranthus gangeticus,-,-,-,-,-,-,-,-,-,0.32,0.09,-,0.19,-,-,0.04,0.7,-,-,-,-,0.01515,0.194,0.04887,0.358,-,-,-,-,-,0.01847,0.143,0.01615,0.03126,0.111,0.247,-,-,-,-,0.04084,330,-,0.21,4.64,-,194,1.24,73.22,572,20.97,16.08,0.86,-,8553,16.01,0.44,280,-,83.54,0.01,0.19,0.71,0.41,0.21,70.33,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C003,"Amaranth leaves, red",Amaranthus gangeticus,140,33.46,-,-,85.56,3.93,3.93,2.37,0.63,0.28,0.24,-,0.04,-,-,-,0.77,4.91,-,2.61,-,0.01328,0.21,0.04734,0.326,-,-,-,-,-,-,-,-,-,0.112,0.214,-,-,-,-,0.03703,245,-,0.22,7.25,-,177,2.15,75.98,564,22.55,14.58,1.37,-,8457,15.1,0.46,312,-,86.2,0.01,0.269,0.62,0.37,0.22,81.95,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C004,"Amaranth leaves, red and green mix (Amaranthus",-,132,31.55,-,-,86.37,3.09,3.09,2.87,0.53,0.15,0.03,-,0.12,-,-,-,0.95,4.6,-,2.55,-,-,0.197,0.04659,0.332,-,-,-,-,-,0.01837,0.144,0.01916,0.03272,0.118,0.214,-,-,-,-,0.04458,269,-,0.17,5.28,-,146,1.43,68.23,597,21.62,17.55,1.03,-,8464,15.25,0.45,284,-,77.24,0.01,0.22,0.69,0.37,0.19,69.08,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C005,"Amaranth, spined, leaves, green",Amaranth gangeticus,110,26.29,-,-,86.46,3.54,3.54,1.61,0.36,0.14,0.01,-,0.13,-,-,-,0.69,5.1,-,2.94,-,-,0.08513,0.01646,0.186,-,-,-,-,-,-,-,-,-,0.039,0.147,-,-,-,-,0.03978,359,-,0.23,6.37,-,202,1.07,72.46,569,28.97,15.66,1.57,-,1594,15.23,0.28,443,-,82.56,0.01,0.13,0.63,0.33,0.22,41.44,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C006,"Amaranth, spined, leaves, red and green (Amaranth",-,99,23.66,-,-,86.64,2.8,2.8,1.45,0.34,-,-,-,-,-,-,-,-,5.57,-,3.2,-,-,0.08596,0.01777,0.168,-,-,-,-,-,0.00954,0.06458,0.00635,0.00736,0.03685,0.131,-,-,-,-,0.04133,372,-,0.33,4.58,-,187,1.84,85.02,588,19.41,16.27,1.11,-,1487,-,-,-,-,77.3,0.01,0.15,0.72,0.31,0.2,44.23,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C007,"Basella, leaves",Basella alba,-,-,-,-,-,-,-,-,-,0.03,0.01,-,0.01,-,-,0.01,1.67,-,-,-,-,0.01463,0.101,0.05128,0.203,-,-,-,-,-,-,0.08946,0.01197,0.03896,0.08067,0.123,-,-,-,-,0.0476,93.89,-,0.12,4.2,-,153,1.29,37.26,337,6.17,18.74,0.39,-,2473,9.18,0.16,236,-,63.35,0.06,0.15,0.46,0.48,0.18,90.31,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C008,Bathua leaves,-,116,27.72,-,-,88.77,2.5,2.5,2.56,0.44,0.52,0.01,-,0.51,-,-,-,1.07,4.01,-,1.71,-,0.01595,0.12,0.00861,0.219,-,-,-,-,-,0.00187,0.09694,0.00752,-,0.05068,0.169,-,-,-,-,0.0273,211,-,0.1,2.66,-,48.41,1.58,37.55,438,1.4,10.75,0.98,-,1075,1.01,0.25,224,-,41.03,0.06,0.51,0.54,0.41,0.17,42.55,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C009,Beet greens,Beta vulgaris,145,34.66,-,-,86.68,2.38,2.38,3.86,0.75,0.13,0.03,-,0.1,-,-,-,2.05,3.64,-,2.69,-,0.06814,0.188,0.07951,0.308,-,-,-,-,-,0.00511,0.16,0.01183,0.07238,0.101,0.207,-,-,-,-,0.2819,151,-,0.14,5.8,-,120,1.16,36.02,530,47.75,111,0.16,-,1703,1.65,0.21,69.45,-,35.83,0.02,0.17,0.43,0.29,0.13,11.52,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C010,"Betel, leaves, big",Piper betle,202,48.28,-,-,84.93,2.51,2.51,7.37,0.75,0.37,0.2,-,0.17,-,-,-,6.24,2.12,-,2.33,-,0.1648,0.25,0.09343,0.256,-,-,-,-,-,0.02445,0.175,0.03933,0.07207,0.11,0.146,-,-,-,-,0.04267,207,-,0.24,3,-,107,2.57,51.73,649,12.15,16.8,0.47,-,4186,3.78,0.05,207,-,18.4,0.03,0.08,0.45,0.51,0.04,15.96,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C011,"Betel, leaves, small",Piper betle,183,43.74,-,-,85.92,2.62,2.62,6.16,0.75,0.4,0.2,-,0.2,-,-,-,5.14,1.97,-,2.59,-,0.071,0.238,0.08267,0.277,-,-,-,-,-,0.01465,0.177,0.03734,0.06474,0.104,0.172,-,-,-,-,0.03566,196,-,0.29,2.87,-,89.94,1.79,55.72,678,5.4,14.04,0.39,-,4676,2.27,0.03,204,-,24.51,0.02,0.07,0.47,0.47,0.04,16.56,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C012,Brussels sprouts (Brassica oleracea var.,-,185,44.22,-,-,84.39,4.26,4.26,5.09,0.5,-,-,-,-,-,-,-,-,4.29,-,1.47,-,0.0205,0.226,0.08869,0.08492,-,-,-,-,-,-,0.187,0.03975,0.08869,0.04382,0.04111,-,-,-,-,0.04702,53.99,-,0.08,1.54,-,32.99,0.41,98.56,639,2.01,18.51,0.57,-,360,0.26,0.21,23.6,-,89.45,0.06,0.16,0.5,0.47,0.19,85.01,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C013,"Cabbage, Chinese A. China lai",Brassica rupa,75,17.93,-,-,93.19,1.58,1.58,2.36,0.13,0.42,0.2,-,0.1,-,-,0.12,1,2.01,-,0.73,-,0.1586,0.03301,0.01597,0.05501,-,-,-,-,-,-,0.02926,0.00376,0.01597,0.01168,0.04333,-,-,-,-,0.05151,58.46,-,0.05,0.39,-,11.51,0.19,33.05,258,1.85,20.28,0.19,-,5.5,0.39,0.25,111,-,19.32,0.01,0.05,0.38,0.58,0.19,54.51,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C014,"Cabbage, collard greens (Brassica oleracea var.",-,126,30.11,-,-,89.53,3.63,3.63,2.79,0.27,0.76,0.41,-,0.24,-,-,0.11,1.59,2.98,-,0.81,-,0.1398,0.06187,0.03719,0.117,-,-,-,-,-,-,0.04757,0.00761,0.03719,0.05433,0.0626,-,-,-,-,0.05837,170,-,0.06,2.67,-,45.9,1.27,54.67,292,2.35,22.98,0.35,-,104,0.18,0.2,125,-,40.76,0.03,0.05,0.26,0.49,0.24,63.46,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C015,"Cabbage, green",-,90,21.51,-,-,91.85,1.36,1.36,3.25,0.12,1.01,0.52,-,0.26,-,-,0.23,0.53,2.76,-,0.67,-,0.1579,0.04654,0.03005,0.0914,-,-,-,-,-,-,0.03459,0.00602,0.03005,0.0428,0.04861,-,-,-,-,0.03805,51.76,-,0.03,0.35,-,17.99,0.2,30.15,233,1.08,14.98,0.16,-,20.48,0.21,0.05,113,-,33.25,0.03,0.05,0.24,0.24,0.13,46.36,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C016,"Cabbage, violet (Brassica oleracea var. capitata f.",-,97,23.18,-,-,91.94,1.39,1.39,3.54,0.21,0.8,0.43,-,0.18,-,-,0.19,0.54,2.21,-,0.71,-,0.1543,0.05842,0.04114,0.112,-,-,-,-,-,-,0.04243,0.00759,0.04114,0.05226,0.06018,-,-,-,-,0.06096,48,-,0.02,0.24,-,26.87,0.19,22.14,201,1.08,24,0.13,-,31.17,0.19,0.03,117,-,43.49,0.04,0.05,0.27,0.25,0.17,34.81,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C017,Cauliflower leaves,Brassica oleracea var. botrytis,148,35.37,-,-,87.64,3.9,3.9,3.39,0.42,0.61,0.32,-,0.24,-,-,0.05,1.53,3.43,-,1.22,-,0.1174,0.115,0.0208,0.224,-,-,-,-,-,0.00276,0.0853,0.01428,0.0208,0.08483,0.139,-,-,-,-,0.06175,96.7,-,0.14,2.42,-,41.5,0.5,62.82,374,1.05,24.31,0.31,-,146,4.15,0.08,144,-,52.84,0.05,0.05,0.21,0.34,0.23,42.99,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C018,"Colocasia, leaves, green",Colocasia esculenta,182,43.5,-,-,83.61,3.42,3.42,3.69,1.38,0.63,0.2,-,0.1,-,-,0.33,2.1,5.6,-,2.3,-,0.2916,0.426,0.04763,0.689,-,-,-,-,-,-,0.334,0.0524,0.03039,0.353,0.335,-,-,-,-,0.03068,216,-,0.29,3.41,-,59.44,1.3,57.88,404,4.3,12.08,0.82,-,5758,1.7,0.07,318,-,40.71,0.08,0.07,0.8,0.27,0.29,159,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C019,"Drumstick, leaves",Moringa oleifera,282,67.4,-,-,75.65,6.41,6.41,5.62,1.64,-,-,-,-,-,-,-,-,8.21,-,2.46,-,0.2086,0.56,0.102,0.668,-,-,-,-,-,0.04409,0.37,0.06953,0.102,0.222,0.446,-,-,-,-,0.02372,314,-,0.44,4.56,-,97.09,1.26,109,397,5.95,9.34,0.72,-,1.754e+04,14.33,0.31,479,-,108,0.06,0.45,0.82,0.39,0.87,42.89,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C020,Fenugreek leaves,-,144,34.42,-,-,86.73,3.68,3.68,2.17,0.83,0.88,0.71,-,0.17,-,-,-,0.6,4.9,-,1.69,-,0.1871,0.199,0.02015,0.445,-,-,-,-,-,0.02249,0.13,0.03027,0.01106,0.08283,0.362,-,-,-,-,0.1194,274,-,0.18,5.69,-,63.67,0.84,53.05,226,1.29,47.01,0.54,-,9245,2.36,0.36,428,-,58.25,0.11,0.22,0.7,0.49,0.38,75.26,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C021,Garden cress,Lepidium sativum,208,49.71,-,-,84.02,5.62,5.62,4.48,0.8,0.92,0.1,-,0.72,-,-,0.1,1.25,2.6,-,2.48,-,0.25,0.02868,0.00824,0.05871,-,-,-,-,-,-,0.02382,0.00232,0.0073,0.03461,0.0241,-,-,-,-,0.06439,217,-,0.23,6.19,-,79.24,1.2,45.55,379,8.08,25.35,1.52,-,88.72,0.55,0.74,458,-,42.75,0.03,0.06,1.2,0.22,0.2,58.1,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C022,"Gogu leaves, green stem",Hibiscus cannabinus,152,36.33,-,-,87.42,1.86,1.86,4.06,1.09,0.01,-,-,0.01,-,-,-,1.15,4.59,-,0.98,-,0.08157,0.245,0.03985,0.584,-,-,-,-,-,0.0257,0.17,0.02748,0.02197,0.15,0.434,-,-,-,-,0.03134,145,-,0.23,7.65,-,83.09,2.03,41.99,260,2.38,12.34,0.65,-,5285,4.28,0.5,433,-,29.65,0.13,0.06,0.58,0.7,0.33,74.94,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C023,"Gogu leaves, red stem",Hibiscus cannabinus,153,36.57,-,-,87.98,1.85,1.85,4.24,1.07,0.01,-,-,0.01,-,-,-,1.16,3.89,-,0.97,-,0.07227,0.243,0.04593,0.567,-,-,-,-,-,0.02756,0.173,0.02269,0.02639,0.132,0.435,-,-,-,-,0.03576,129,-,0.16,9.56,-,75.75,1.75,36.38,161,3.25,14.08,0.63,-,5143,4.27,0.5,438,-,35.43,0.12,0.05,0.56,0.71,0.31,88.63,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C024,"Knol-Khol, leaves",Brassica oleracea var. gongylodes,178,42.54,-,-,86.2,3.12,3.12,6.16,0.35,0.1,-,-,0.05,-,-,0.05,4.47,2.76,-,1.42,-,0.07528,0.107,0.01891,0.154,-,-,-,-,-,-,-,-,-,0.043,0.111,-,-,-,-,0.06807,368,-,0.07,2.51,-,66,0.7,55.02,309,10.5,26.8,0.42,-,12.04,0.59,0.53,295,-,71.11,0.06,0.15,0.86,0.27,0.28,41.55,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C025,Lettuce,Lactuca sativa,91,21.75,-,-,92.27,1.54,1.54,3.01,0.27,0.22,0.17,-,0.05,-,-,-,1.5,1.79,-,1.11,-,0.1345,0.116,0.02222,0.208,-,-,-,-,-,0.00822,0.07822,0.01096,0.01316,0.07485,0.134,-,-,-,-,0.04453,56.71,-,0.14,2.73,-,43.22,0.38,44.1,279,5.56,17.53,0.51,-,1285,0.1,0.01,91.08,-,11.91,0.05,0.09,0.17,0.11,0.08,30.69,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C026,"Mustard, leaves",Brassica juncea,127,30.35,-,-,88.17,3.52,3.52,2.41,0.51,0.04,-,-,0.02,-,-,0.02,1.41,3.92,-,1.47,-,0.0321,0.142,0.02756,0.323,-,-,-,-,-,0.0126,0.11,0.01709,0.01131,0.08312,0.24,-,-,-,-,0.04862,191,-,0.24,2.84,-,51.63,0.41,71.62,403,8.03,19.14,0.68,-,2619,5.4,0.57,192,-,60.32,0.08,0.18,0.58,0.26,0.16,110,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C027,Pak Choi leaves G. paat,Brassica rapa var. chinensis,67,16.01,-,-,93.56,1.41,1.41,1.78,0.25,0.52,0.1,-,0.2,-,-,0.22,1.1,1.91,-,1.1,-,0.1217,0.03898,0.02303,0.138,-,-,-,-,0.00153,0.00218,0.03369,0.00158,0.02303,0.06003,0.07796,-,-,-,-,0.08567,150,-,0.06,3.78,-,45.28,0.36,25.95,250,0.79,33.73,0.16,-,2450,0.1,0.03,39.85,-,55.6,0.02,0.22,0.66,0.31,0.96,98.5,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C028,Parsley,Petroselinum crispum,305,72.9,-,-,77.76,5.55,5.55,9.43,1.14,0.69,0.29,-,0.2,-,-,0.2,6.36,3.87,-,2.25,-,0.2192,0.345,0.03294,0.476,-,-,-,-,-,0.01518,0.235,0.05805,0.01852,0.221,0.255,-,-,-,-,0.1348,288,-,0.19,5.51,-,49.18,0.91,78.56,466,10.24,53.08,1.29,-,2710,5.55,0.35,322,-,133,0.19,0.1,0.36,0.2,0.19,197,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C029,Ponnaganni,Alternanthera sessilis,213,50.91,-,-,79.43,5.29,5.29,5.17,0.71,0.44,0.11,-,0.33,-,-,-,3.66,6.74,-,2.65,-,0.2526,0.204,0.03338,0.25,-,-,-,-,-,-,0.148,0.01743,0.02361,0.107,0.143,-,-,-,-,0.09997,388,-,0.21,3.88,-,80.39,0.66,58.26,457,17.19,39.36,0.99,-,5288,0.65,0.54,574,-,103,0.02,0.1,0.32,0.21,0.19,48.42,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C030,"Pumpkin leaves, tender",Cucurbit maxima,185,44.22,-,-,85.82,4.21,4.21,4.75,0.74,0.1,-,-,0.1,-,-,-,2.1,2.25,-,2.24,-,0.1068,0.267,0.01767,0.313,-,-,-,-,-,0.01986,0.188,0.03253,0.00691,0.01495,0.298,-,-,-,-,0.03099,271,-,0.29,5.58,-,84.21,1.14,64.54,423,1.38,12.2,0.9,-,1455,3.19,1.69,243,-,12.33,0.07,0.13,1.49,0.36,0.17,33.82,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C031,Radish leaves,Raphanus sativus,109,26.05,-,-,91.19,2.22,2.22,2.77,0.51,0.29,0.14,-,0.05,-,-,0.1,1.8,1.82,-,1.5,-,0.1498,0.147,0.02693,0.248,-,-,-,-,-,0.00962,0.11,0.02754,0.01888,0.04549,0.203,-,-,-,-,0.04417,234,-,0.29,3.82,-,57.96,0.9,50.08,304,33.05,17.39,0.49,-,2591,1.39,0.08,185,-,65.76,0.06,0.13,0.47,0.14,0.16,53.14,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C032,Rumex leaves,Rumex patientia,82,19.6,-,-,93.18,1.62,1.62,2.33,0.33,0.46,0.11,-,0.21,-,-,0.14,1.1,1.27,-,1.27,-,0.02187,0.06092,0.01868,0.188,-,-,-,-,-,0.00695,0.04983,0.00414,0.01173,0.04568,0.143,-,-,-,-,0.05067,131,-,0.25,3.67,-,48.33,0.82,32.4,336,5.37,19.95,0.46,-,2754,0.1,0.51,126,-,53.76,0.03,0.14,0.33,0.25,0.09,41.01,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C033,Spinach,Spinacia oleracea,102,24.38,-,-,90.31,2.14,2.14,2.05,0.64,0.25,0.07,-,0.18,-,-,-,1.38,2.38,-,2.47,-,0.09021,-,-,-,-,-,-,-,-,0.01701,0.147,0.00954,0.03287,-,-,-,-,-,-,0.1081,82.29,-,0.17,2.95,-,86.97,1.12,32.59,625,2.09,42.55,0.46,-,2605,0.26,1.29,325,-,30.28,0.16,0.1,0.33,0.22,0.15,142,-
20,2001,000000,"vegetables, algae and derived products",leafy vegetables,,C034,"Tamarind leaves, tender",Tamaridus indica,299,71.46,-,-,71.69,5.84,5.84,10.04,0.49,0.17,0.05,-,0.12,-,-,-,6.85,10.7,-,1.25,-,0.2462,0.176,0.0423,0.306,-,-,-,-,-,0.01614,0.15,-,0.03301,0.07679,0.23,-,-,-,-,0.03411,66.93,-,0.56,2.84,-,42.1,0.64,86.86,465,2.45,13.43,0.93,-,168,2.62,0.81,249,-,28.22,0.12,0.03,0.79,0.3,0.14,91.82,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D001,Ash gourd,Benincasa hispida,73,17.45,-,-,92.17,0.79,0.79,2.84,0.14,0.19,0.12,-,0.05,-,-,0.02,1.01,3.37,-,0.7,-,0.03748,0.02526,0.00743,0.07647,-,-,-,-,-,0.00081,0.01799,0.0059,0.00657,0.07489,0.00158,-,-,-,-,0.001956,19.39,-,0.04,0.47,-,19.95,0.09,29.07,372,1.15,0.77,0.13,-,-,1.35,0.02,27.15,-,11.41,0.03,0.01,0.12,0.37,0.18,14.11,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D002,"Bamboo shoot, tender",Bambusa vulgaris,68,16.25,-,-,94.56,1.33,1.33,1.67,0.35,0.09,0.07,-,0.02,-,-,-,0.51,1.55,-,0.55,-,0.1182,0.04109,0.00745,0.05146,-,-,-,-,-,-,0.03575,0.00184,0.00745,0.04223,0.00924,-,-,-,-,0.002845,10,-,0.14,0.33,-,8.28,0.42,39.63,422,2.58,1.12,0.37,-,-,-,-,-,-,15.74,0.06,0.06,0.25,0.22,0.13,17.05,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D003,"Bean scarlet, tender",Phaseolus coccineus,179,42.78,-,-,85.51,2.86,2.86,5.16,0.99,1.03,0.38,-,0.51,-,-,0.14,3.53,4.5,-,0.96,-,0.2331,0.266,0.04681,0.429,-,-,-,-,-,0.00308,0.191,0.04033,0.03809,0.203,0.227,-,-,-,-,0.003708,43.48,-,0.17,0.73,-,43.75,0.37,62.13,164,0.02,1.46,0.57,-,35.52,1.4,0.15,60.1,-,6.61,0.13,0.12,0.52,0.42,0.31,45.26,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D004,"Bitter gourd, jagged, teeth ridges, elongate",-,87,20.79,-,-,90.87,1.44,1.44,2.82,0.24,0.04,0.04,-,-,-,-,-,0.92,3.78,-,0.86,-,0.06823,0.144,0.00808,0.04078,-,-,-,-,-,0.00299,0.07862,0.05055,0.00455,0.01774,0.02304,-,-,-,-,0.03325,21.36,-,0.09,1.15,-,32.14,0.25,44.9,326,4.97,13.09,0.31,-,122,1.92,0.03,4.55,-,46.53,0.05,0.04,0.27,0.33,0.05,60.28,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D005,"Bitter gourd, jagged, teeth ridges, short",Momordica charantia,79,18.88,-,-,91.6,1.34,1.34,2.53,0.24,0.06,0.06,-,-,-,-,-,0.93,3.49,-,0.81,-,0.07537,0.139,0.00761,0.0552,-,-,-,-,-,0.00335,0.08432,0.04125,0.00536,0.0175,0.0377,-,-,-,-,0.03198,16.27,-,0.12,1.08,-,31.58,0.23,40.21,282,3.72,12.59,0.36,-,126,1.9,0.03,4.85,-,50.87,0.06,0.04,0.29,0.36,0.04,51.45,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D006,"Bitter gourd, jagged, smooth ridges, elongate",-,81,19.36,-,-,91.24,1.61,1.61,2.29,0.26,0.08,0.08,-,-,-,-,-,0.87,3.72,-,0.88,-,0.07625,0.142,0.00663,0.05925,-,-,-,-,-,0.00425,0.08682,0.04028,0.00391,0.02275,0.0365,-,-,-,-,0.02835,17.62,-,0.1,1.28,-,33.34,0.5,44.75,356,5.22,11.16,0.43,-,130,1.83,0.03,4.7,-,54.3,0.06,0.04,0.3,0.28,0.05,60.03,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D007,"Bottle gourd, elongate, pale green",Momordica charantia,46,10.99,-,-,95.17,0.53,0.53,1.68,0.13,0.36,0.23,-,0.13,-,-,-,0.67,2.12,-,0.36,-,0.09628,0.04144,0.00354,0.06494,-,-,-,-,-,-,-,-,-,0.04031,0.02463,-,-,-,-,0.003708,15.42,-,0.05,0.26,-,10.93,0.13,16.01,124,1.77,1.46,0.15,-,44.05,0.74,0.02,2.1,-,4.33,0.03,0.01,0.14,0.56,0.02,41.99,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D008,"Bottle gourd, round, pale green (Lagenaria",-,57,13.62,-,-,94.5,0.42,0.42,2.53,0.12,0.35,0.25,-,0.1,-,-,-,0.67,2.1,-,0.34,-,0.09644,0.04107,0.00347,0.06346,-,-,-,-,-,0.0013,0.03078,0.00454,0.00347,0.04053,0.02212,0.00082,-,-,-,0.003861,-,-,-,-,-,10.89,0.11,16.99,116,1.8,1.52,0.15,-,47.13,0.7,0.01,2.06,-,4.54,0.03,0.01,0.14,0.5,0.02,49.59,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D009,"Bottle gourd, elongate, dark green",Lagenaria vulgaris,54,12.91,-,-,94.63,0.49,0.49,2.25,0.13,0.39,0.33,-,0.06,-,-,-,0.58,2.11,-,0.4,-,0.09833,0.04204,0.00905,0.05292,-,-,-,-,-,0.00225,0.03094,0.00522,0.00293,0.03296,0.01935,0.00061,-,-,-,0.003429,16.64,-,0.07,0.34,-,12.9,0.15,26.86,171,2.05,1.35,0.18,-,44.82,0.6,0.02,1.8,-,3.8,0.03,0.01,0.14,0.59,0.01,46.31,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D010,Brinjal 1,Solanum melongena,-,-,-,-,-,-,-,-,-,0.88,0.66,-,0.03,-,-,0.19,1.04,-,-,-,-,0.1276,0.09453,0.02794,0.21,-,-,-,-,-,-,0.05039,0.03459,0.02794,0.171,0.03873,-,-,-,-,0.008001,-,-,-,-,-,26.75,0.29,39.95,302,-,3.15,0.32,-,-,0.85,0.08,10.3,-,-,-,-,-,-,-,-,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D011,Brinjal 2,Solanum melongena,99,23.66,-,-,90.28,1.82,1.82,2.71,0.34,0.98,0.79,-,0.04,-,-,0.15,1.01,4.01,-,0.85,-,0.09909,0.08811,0.0168,0.167,-,-,-,-,-,-,0.04346,0.03471,0.0168,0.132,0.0351,-,-,-,-,0.009957,-,-,-,-,-,29.56,0.29,44.65,206,-,3.92,0.23,-,-,1.01,0.11,11.45,-,-,-,-,-,-,-,-,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D012,Brinjal 3,Solanum melongena,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1138,0.07234,0.02105,0.171,-,-,-,-,-,-,0.03919,0.02572,0.02105,0.143,0.02738,-,-,-,-,0.007925,14.58,-,0.11,0.34,-,18.62,0.29,27.79,192,-,3.12,0.2,-,138,-,-,-,-,2.34,0.05,0.109,0.6,0.29,0.07,32.29,-
20,2002,000000,"vegetables, algae and derived products",other vegetables,,D013,Brinjal 4,Solanum melongena,100,23.9,-,-,90.28,1.51,1.51,3.19,0.31,0.87,0.55,-,0.15,-,-,0.17,0.97,4.04,-,0.66,-,0.1303,0.06691,0.0252,0.158,-,-,-,-,-,-,0.0369,0.02279,0.0252,0.137,0.02111,-,-,-,-,0.008407,13.39,-,0.14,0.38,-,20.65,0.18,31.82,268,-,3.31,0.21,-,140,1.05,0.09,12.75,-,2.22,0.06,0.11,0.52,0.42,0.07,36.67,-
