alim_grp_code	alim_ssgrp_code	alim_ssssgrp_code	alim_grp_nom_eng	alim_ssgrp_nom_eng	alim_ssssgrp_nom_eng	alim_code	alim_nom_eng	alim_nom_sci	Energy, Regulation EU No 1169/2011 (kJ/100g)	Energy, Regulation EU No 1169/2011 (kcal/100g)	Energy, N x Jones' factor, with fibres (kJ/100g)	Energy, N x Jones' factor, with fibres (kcal/100g)	Water (g/100g)	Protein (g/100g)	Protein, crude, N x 6.25 (g/100g)	Carbohydrate (g/100g)	Fat (g/100g)	Sugars (g/100g)	fructose (g/100g)	galactose (g/100g)	glucose (g/100g)	lactose (g/100g)	maltose (g/100g)	sucrose (g/100g)	Starch (g/100g)	Fibres (g/100g)	Polyols (g/100g)	Ash (g/100g)	Alcohol (g/100g)	Organic acids (g/100g)	FA saturated (g/100g)	FA mono (g/100g)	FA poly (g/100g)	FA 4:0 (g/100g)	FA 6:0 (g/100g)	FA 8:0 (g/100g)	FA 10:0 (g/100g)	FA 12:0 (g/100g)	FA 14:0 (g/100g)	FA 16:0 (g/100g)	FA 18:0 (g/100g)	FA 18:1 n-9 cis (g/100g)	FA 18:2 9c,12c (n-6) (g/100g)	FA 18:3 c9,c12,c15 (n-3) (g/100g)	FA 20:4 5c,8c,11c,14c (n-6) (g/100g)	FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)	FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)	Cholesterol (mg/100g)	Salt (g/100g)	Calcium (mg/100g)	Chloride (mg/100g)	Copper (mg/100g)	Iron (mg/100g)	Iodine (µg/100g)	Magnesium (mg/100g)	Manganese (mg/100g)	Phosphorus (mg/100g)	Potassium (mg/100g)	Selenium (µg/100g)	Sodium (mg/100g)	Zinc (mg/100g)	Retinol (µg/100g)	Beta-carotene (µg/100g)	Vitamin D (µg/100g)	Vitamin E (mg/100g)	Vitamin K1 (µg/100g)	Vitamin K2 (µg/100g)	Vitamin C (mg/100g)	Vitamin B1 or Thiamin (mg/100g)	Vitamin B2 or Riboflavin (mg/100g)	Vitamin B3 or Niacin (mg/100g)	Vitamin B5 or Pantothenic acid (mg/100g)	Vitamin B6 (mg/100g)	Vitamin B9 or Folate (µg/100g)	Vitamin B12 (µg/100g)
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20332	Pumpkin, roasted/baked		127	30,2	127	30,2	90,7	< 0,5	< 0,5	5,66	< 0,3	4,8	1,4	< 0,2	1,2	< 0,2	< 0,2	2,2	< 0,35	2	< 0,5	0,71	0	0,53	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	-	< 0,013	31	45,4	0,05	0,11	< 20	8,6	0,02	14	330	< 20	< 5	0,1	-	5860	-	0,5	< 0,8	-	< 0,5	< 0,015	< 0,01	0,56	0,4	0,02	10	-
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20333	Salsify, boiled/cooked in water		243	57,9	243	57,9	82,8	2,63	2,63	9,29	< 0,3	2,3	0,5	< 0,2	< 0,2	< 0,2	< 0,2	1,8	< 0,35	4,5	< 0,5	0,55	0	0,083	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	-	0,02	38	23,4	0,2	0,56	< 20	23	0,21	88	170	< 20	8	0,49	-	< 5	-	1,9	< 0,8	-	0,74	0,07	< 0,01	0,11	0,16	0,042	39,6	-
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20334	Tomato, roasted/baked		106	25,3	106	25,3	92,6	1	1	3,53	0,4	3,1	1,7	-	1,4	< 0,2	< 0,2	< 0,2	< 0,35	1,9	< 0,5	0,77	0	0,069	0,11	0,08	0,17	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,08	0,03	0,08	0,15	0,02	< 0,01	< 0,01	< 0,01	-	< 0,013	12	37	0,03	0,22	< 20	9,2	0,18	29	310	< 20	< 5	0,11	-	567	-	1,09	1,12	-	14,9	< 0,015	< 0,01	0,57	0,089	0,066	20,1	-
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20335	Shallot, grilled/pan-fried, without fat		282	66,9	282	66,9	81,5	2	2	12,3	0,4	3,8	1,4	< 0,2	0,5	< 0,2	< 0,2	1,9	< 0,35	2,9	< 0,5	0,67	0	0,25	0,12	0,12	0,11	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,09	0,03	0,12	0,11	< 0,01	< 0,01	< 0,01	< 0,01	-	< 0,013	22	26	0,09	0,25	< 20	11	0,12	48	270	< 20	< 5	0,27	-	5,29	-	< 0,08	< 0,8	-	0,84	0,032	< 0,01	0,59	0,23	0,1	-	-
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20336	Spinach, boiled/cooked in water		117	28,1	117	28,1	91,9	3,38	3,38	< 0,85	0,7	traces	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,2	< 0,35	3,5	< 0,5	1,03	0	0,0065	0,13	0,07	0,44	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,11	0,02	0,07	0,07	0,37	< 0,01	< 0,01	< 0,01	-	0,03	240	< 20	0,14	1,3	< 20	30	0,81	30	160	< 20	12	0,79	-	6680	-	3,98	38,1	-	< 0,5	< 0,015	0,053	< 0,1	0,15	0,038	62,7	-
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20497	Mixed vegetables for couscous, cooked		-	-	-	-	91,7	1,53	1,53	2,55	0,43	1,1	0,33	-	0,4	< 0,2	< 0,2	0,37	1,45	2,6	-	1,43	0	traces	0,048	0,058	0,15	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,036	0,012	0,058	0,14	0,017	< 0,01	< 0,01	< 0,01	0	1,06	39	-	0,1	0,7	1,2	15	0,2	38	208	0,6	45	0,3	0	2750	0	0,38	-	-	18	0,05	0,04	0,41	0,17	0,12	26	0
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20499	Vegetable, cooked (average)		183	43,5	183	43,5	88,3	2,11	2,11	5,81	0,3	2,48	0,75		0,7	0,16	0,16	0,96	0,53	2,71	0,35	0,75	0	0,14	0,077	0,036	0,093	0,0022	0,0022	0,0022	0,0022	0,0025	0,0032	0,045	0,011					0,0022	0,0022	0,0052	0,082	30,3		0,097	0,46	5,51	17	0,16	51,8	261	6,06	18,6	0,31	0	932	0,017	0,44	20,7		8,84	0,045	0,051	0,53	0,25	0,16	28,9	0
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	20590	Chinese or Japanese artichokes, cooked		215	50,8	215	50,8	85,7	2,13	2,13	9,11	< 0,5	0,2	< 0,2	< 0,2	< 0,2	< 0,2	< 0,2	0,2	< 0,35	1,9	< 0,5	0,83	0	0,087	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	-	0,013	20	< 20	0,21	0,37	< 20	14	0,09	58	310	< 20	5	0,24	-	< 5	< 0,25	< 0,08	< 0,8	-	-	0,025	< 0,01	0,32	0,38	0,068	32,3	-
02	0201	020102	fruits, vegetables, legumes and nuts	vegetables	vegetables, cooked	58103	Okra, cooked, without salt		-	-	-	-	92,6	1,87	1,87	2,01	0,21	2,01	-	-	-	-	-	-	-	2,5	-	0,84	0	traces	0,045	0,028	0,046	0	0	0	0	0	0	0,038	0,004	-	-	-	-	0	0	0	0,015	77	-	0,085	0,28	-	36	0,29	32	135	-	6	0,43	0	170	0	0,27	40	-	16,3	0,13	0,055	0,87	0,21	0,19	46	0
02	0201	020103	fruits, vegetables, legumes and nuts	vegetables	vegetables, dried or dehydrated	20092	Carrot, dehydrated		-	-	-	-	4	8,1	8,1	56	1,49	38,8	-	-	-	-	-	-	-	23,6	-	6,84	0	0	0,26	0,076	0,73	0	0	0	0	0,019	0,009	0,22	0,009	-	-	-	-	0	0	0	0,69	212	-	0,37	3,93	-	118	1,12	346	2540	-	275	1,57	0	34000	0	5,45	108	-	14,6	0,53	0,42	6,57	1,47	1,04	55	0
02	0201	020103	fruits, vegetables, legumes and nuts	vegetables	vegetables, dried or dehydrated	20180	Onion, dried		-	-	-	-	3,93	8,95	8,95	75	0,46	37,4	-	-	-	-	-	-	-	9,2	-	2,45	0	0	0,078	0,064	0,18	0	0	0	0	0	0,002	0,069	0,006	-	-	-	-	0	0	0	0,053	257	-	0,42	1,55	-	92	1,39	303	1620	-	170	1,89	0	11	0	0,18	3,8	-	75	0,5	0,1	0,99	1,38	1,6	166	0
02	0201	020103	fruits, vegetables, legumes and nuts	vegetables	vegetables, dried or dehydrated	20189	Tomato, dried		-	-	-	-	14,6	14,2	14,2	43,3	2,99	37,6	-	-	-	-	-	-	-	12,3	-	12,6	0	0	0,46	0,53	1,21	0	0	0	0	0	0,0045	0,35	0,1	0,53	1,2	0,012	0	0	0	0	0,62	110	-	1,42	9,09	-	194	1,85	356	3430	5,5	247	1,99	0	524	0	0,01	43	-	39,2	0,53	0,49	9,05	2,09	0,33	68	0
02	0201	020103	fruits, vegetables, legumes and nuts	vegetables	vegetables, dried or dehydrated	20202	Chinese black mushroom, dried		-	-	-	-	-	7,27	7,27	-	0,075	0	< 0,3	-	< 0,3	-	< 0,3	< 0,3	-	-	6,24	1,65	0	0	0	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,094	-	-	-	-	-	-	-	-	-	-	37,8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020103	fruits, vegetables, legumes and nuts	vegetables	vegetables, dried or dehydrated	20211	Shiitake mushroom, dried		1330	316	1330	316	9,5	9,58	9,58	63,9	0,99	2,21	-	-	-	-	-	-	-	11,5	6,24	4,56	0	0	0,23	0,32	0,15	0	0	0	0,021	0,012	0,02	0,12	0,051	-	-	-	-	0	0	0	0,033	11	-	5,17	1,72	-	132	1,18	294	1530	-	13	7,66	0	0	3,9	0	0	-	3,5	0,3	1,27	14,1	21,9	0,97	163	0
02	0201	020103	fruits, vegetables, legumes and nuts	vegetables	vegetables, dried or dehydrated	20256	Tomato, dried, in oil		779	187	779	187	60,4	4,27	4,27	13,4	11,7	6,5	3,63	-	2,88	-	< 0,3	< 0,3	-	5,63	0,011	4,58	0	0	1,32	5,88	3,54	< 0,0078	< 0,0078	< 0,0078	< 0,0078	< 0,0078	0,0064	1,03	0,29	-	3,53	0,01	< 0,0078	< 0,0078	< 0,0078	0	2,21	47	-	0,47	2,68	-	81	0,47	139	1570	-	1020	0,78	0	-	0	-	-	-	102	0,19	0,38	3,63	0,48	0,32	23	0
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20800	Yellow banana, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	64,1	1,06	1,06	-	0,057	-	-	-	-	-	-	-	18,2	-	-	1,19	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6,07	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20801	Pumpkin (local variety), crisps, sampled in the island of La Martinique		-	-	-	-	-	-	-	12,3	-	0,44	0,29	-	0,054	-	-	0,09	11,9	8,4	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2400	-	-	-	-	326	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20802	Pumpkin (phoenix variety), crisps, sampled in the island of La Martinique		-	-	-	-	-	-	-	13,9	-	0,2	0,037	-	0,036	-	-	0,12	13,7	8,7	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2580	-	-	-	-	767	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20803	Caribbean cabbage, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	63,7	3,25	3,25	-	0,0033	-	-	-	-	-	-	-	17,2	-	-	2,49	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19,3	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20804	Chayote, white skin, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	90,4	1,21	1,21	5,93	0,033	-	-	-	-	-	-	-	1,97	1,9	-	0,5	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,063	-	-	-	-	-	192	-	-	-	-	-	-	-	-	-	7,4	-	-	-	-	-	20,8	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20805	Chayote,green skin, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	90,7	1,23	1,23	4,6	0,023	-	-	-	-	-	-	-	1,67	3	-	0,48	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,0019	-	-	-	-	-	198	-	-	-	-	-	-	-	-	-	12,5	-	-	-	-	-	17,8	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20806	Chayote, white skin, pulp, canned, not drained, sampled in the island of La Martinique		-	-	-	-	93,2	-	-	-	-	-	-	-	-	-	-	-	2	1	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,23	-	-	-	-	-	23,4	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20807	Chayote, white skin, pulp, steamed, frozen, sampled in the island of La Martinique		-	-	-	-	91,6	-	-	-	-	-	-	-	-	-	-	-	2	1,6	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6,1	-	-	-	-	-	14,9	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20808	Cucumber, pulp with seeds, raw, sampled in the island of La Martinique		-	-	-	-	95,8	0,73	0,73	-	0,58	-	-	-	-	-	-	-	-	-	-	0,3	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,1	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20809	Cucumber, pulp, raw, sampled in the island of La Martinique		-	-	-	-	96,8	0,42	0,42	-	0,27	-	-	-	-	-	-	-	-	-	-	0,23	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,3	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20810	Watercress, leaf, raw, sampled in the island of La Martinique		-	-	-	-	95	2,25	2,25	traces	0,1	-	-	-	-	-	-	-	-	2,1	-	1,05	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,059	-	-	1,31	-	-	0,41	-	432	-	-	-	-	1060	-	-	22,5	-	2,67	-	-	-	-	-	57,2	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20811	Dachine, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	65,3	1,15	1,15	-	0,3	-	-	-	-	-	-	-	29,5	-	-	0,78	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4,07	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20812	Sweet potatoe flour, sampled in the island of La Martinique		-	-	-	-	8,55	-	-	50,1	-	0,018	0,0072	-	0,0057	-	-	0,0049	50,1	11,3	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	483	-	-	-	-	0	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20813	Breadfruit, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	70,5	1,29	1,29	-	0,11	-	-	-	-	-	-	-	21	-	-	0,8	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8,17	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20814	Pumpkin (local variety), pulp, steamed, sampled in the island of La Martinique		-	-	-	-	91,8	1,1	1,1	4,51	0,097	1,91	0,43	-	0,59	-	-	0,89	2,17	2	-	0,46	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	321	-	-	-	-	1710	-	-	-	-	-	-	-	-	-	-	20,5	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20815	Pumpkin (local variety), pulp, steamed, frozen, sampled in the island of La Martinique		-	-	-	-	-	-	-	3,75	-	1,35	0,45	-	0,45	-	-	0,45	2,4	2,4	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	347	-	-	-	-	257	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20816	local variety), pulp, grated, raw, sampled in the island of La Martinique		-	-	-	-	-	-	-	2,42	-	0,82	0,29	-	0,28	-	-	0,24	1,6	2,9	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	319	-	-	-	-	747	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20817	Pumpkin (phoenix variety), pulp, steamed, sampled in the island of La Martinique		-	-	-	-	90,6	1,03	1,03	5,62	0,05	1,56	0,28	-	0,43	-	-	0,85	2,6	2	-	0,7	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	442	-	-	-	-	1430	-	-	-	-	-	-	-	-	-	-	31,7	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20818	Pumpkin (phoenix variety), pulp, grated, raw, sampled in the island of La Martinique		-	-	-	-	-	-	-	3,51	-	1,44	0,35	-	0,35	-	-	0,74	2,07	1,6	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	353	-	-	-	-	320	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20819	Pumpkin (phoenix variety), pulp, frozen, steamed, sampled in the island of La Martinique		-	-	-	-	-	-	-	4,37	-	1,47	0,5	-	0,48	-	-	0,49	2,9	2,4	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	454	-	-	-	-	441	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20820	Okra, whole, canned, not drained, sampled in the island of La Martinique		-	-	-	-	92,3	-	-	-	-	-	-	-	-	-	-	-	-	2,8	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10,3	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20821	Okra, whole, canned, steamed, sampled in the island of La Martinique		-	-	-	-	87,5	1,8	1,8	4,69	0,3	-	-	-	-	-	-	-	-	4,8	-	0,87	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	61	0,52	-	374	-	-	-	-	163	-	-	-	-	3	-	-	-	-	-	107	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20822	Okra, pulp, blanched, frozen, sampled in the island of La Martinique		-	-	-	-	88,4	0,24	0,24	5,28	0,1	-	-	-	-	-	-	-	-	5,17	-	0,85	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	69,8	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20823	Yam cousse-couche, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	75,4	1,65	1,65	17,9	0,3	-	-	-	-	-	-	-	17,9	3,9	-	0,78	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	0,09	-	198	-	-	-	-	-	-	0,14	-	-	0,87	-	-	< 0,1	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20824	Yam yellow, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	66,6	2,04	2,04	27,6	0,37	-	-	-	-	-	-	-	25,2	2,67	-	0,72	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,05	-	-	-	0,15	-	349	-	-	-	-	-	-	0,27	-	-	0,81	-	-	0,6	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20825	Yam St Martin, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	74,2	2,25	2,25	18,4	0,3	-	-	-	-	-	-	-	18,4	3,9	-	0,87	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,01	-	-	-	0,03	-	25,1	-	-	-	-	-	-	0,18	-	-	22	-	-	0,7	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20826	Jerusalem artichokee, pulp, steamed, sampled in the island of La Martinique		-	-	-	-	82,7	1,23	1,23	-	0,18	-	-	-	-	-	-	-	10	-	-	0,83	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9,57	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20827	Kamanioc, pulp, steamed		-	-	-	-	62,3	0,6	0,6	-	0	-	-	-	-	-	-	-	20	-	-	1,03	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21,3	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20828	Massissi, pulp, raw		-	-	-	-	83,8	2,58	2,58	-	0,8	-	-	-	-	-	-	-	-	-	-	0,94	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	73,2	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20829	Papaya, pulp, raw, from Martinique		-	-	-	-	90,4	0,67	0,67	-	0,0033	-	-	-	-	-	-	-	-	-	-	0,57	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	39,3	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20830	Papaya, pulp, steamed		-	-	-	-	90,5	0,63	0,63	-	0	-	-	-	-	-	-	-	-	-	-	0,55	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25,7	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20831	Sweet potatoe, pulp, blanched, frozen		-	-	-	-	63,1	-	-	19,3	-	0,021	0,0043	-	0,0078	-	-	0,0087	19,3	4,9	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	130	-	-	-	-	4	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20832	Sweet potatoe, pulp, steamed		-	-	-	-	63,3	1,48	1,48	25,2	0,067	0,19	0,0037	-	0,0065	-	-	0,18	21,7	9,2	-	0,74	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0,26	-	-	-	0,026	-	425	-	-	-	-	645	-	0,24	-	-	12,5	-	-	-	-	-	92,2	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20833	Pigeon pea, whole, steamed		-	-	-	-	49,1	16,3	16,3	-	0,74	-	-	-	-	-	-	-	11,1	-	-	2,29	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20834	Ti nain, pulp, steamed		-	-	-	-	72,1	1,13	1,13	-	0,05	-	-	-	-	-	-	-	20,7	-	-	0,05	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9,23	-	-	-	-	-	-	-
02	0201	020104	fruits, vegetables, legumes and nuts	vegetables	vegetables from Martinique and their products	20835	Tomatoe, whole, raw		-	-	-	-	94,1	1,06	1,06	-	0,06	-	-	-	-	-	-	-	-	-	-	0,4	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15,2	-	-	-	-	-	-	-
02	0201	020105	fruits, vegetables, legumes and nuts	vegetables	vegetables from Reunion Island and their products	20296	Chinese cabbageor bok choï bredes, rods and leafs, steamed, from the island La Réunion (Brassica rapa subsp. Chinensis)		74,4	17,7	74,4	17,7	94,1	1,69	1,69	1,7	< 0,3	0,4	< 0,2	< 0,2	0,4	< 0,2	< 0,2	< 0,2	< 0,35	1,3	traces	0,99	0	0,069	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	-	0,038	88	48,3	0,04	0,93	< 20	17	0,25	28	330	< 20	15	0,28	-	1760	-	1,5	53,8	-	9,54	0,026	0,061	0,36	0,18	0,073	71,9	-
