 Section 	 Section Descr. FR	No agrément	Dénomination	street_address	city	 Catégorie 	Activité associée 	 Espèce	 Remarques 	Adresse	slugadresse	lat	lng
VI	Produits à base de viande	B210	'T HOUTLANDT	Atlasstraat  9 	8680 Koekelare	PP			mp	Atlasstraat  9  ,8680 Koekelare	Atlasstraat  9  , 8680 Koekelare , Belgium	51,0925222	2,9659208
VI	Produits à base de viande	B218	VLEESWAREN E. DE KOCK - DE BRIE	Kalverstraat  12 	2060 Antwerpen	PP	CP		mp	Kalverstraat  12  ,2060 Antwerpen	Kalverstraat  12  , 2060 Antwerpen , Belgium	51,2317218	4,4334139
VI	Produits à base de viande	B221	Suprema	Ballingsweg  11 	9620 Zottegem	PP			mp	Ballingsweg  11  ,9620 Zottegem	Ballingsweg  11  , 9620 Zottegem , Belgium	50,8793482	3,839296
VI	Produits à base de viande	B226	LAMMENS-EDNO VLEESWAREN	Bohemen  101 b A	9260 Wichelen	PP	CP		mp	Bohemen  101 b A ,9260 Wichelen	Bohemen  101 b A , 9260 Wichelen , Belgium	51,0027217	3,9900479
VI	Produits à base de viande	B227	SANPAREIL	Mechelseweg  90 	1880 Kapelle-op-den-Bos	PP	CS		mp	Mechelseweg  90  ,1880 Kapelle-op-den-Bos	Mechelseweg  90  , 1880 Kapelle-op-den-Bos , Belgium	51,0137885	4,3534314
VI	Produits à base de viande	B233	VEWI S.A.	Rue des Couturelles(OB)  2 	6230 Pont-^-Celles	PP			mp	Rue des Couturelles(OB)  2  ,6230 Pont-^-Celles	Rue des Couturelles  2  , 6230 Pont-^-Celles , Belgium	50,527956	4,356029
VI	Produits à base de viande	B238	CHARCUTERIE DE LIEGE	Avenue de Jupille  4 	4020 Liège	PP			mp	Avenue de Jupille  4  ,4020 Liège	Avenue de Jupille  4  , 4020 Liège , Belgium	50,6504025	5,6226154
VI	Produits à base de viande	B241	Gold Meat Belgium NV	Industrieweg  6 	3550 Heusden-Zolder	PP	CP		mp	Industrieweg  6  ,3550 Heusden-Zolder	Industrieweg  6  , 3550 Heusden-Zolder , Belgium	50,9923381	5,2406951
VI	Produits à base de viande	B242	DELITAS	Nederwijk-Oost  288 	9400 Ninove	PP			mp	Nederwijk-Oost  288  ,9400 Ninove	Nederwijk-Oost  288  , 9400 Ninove , Belgium	50,8432991	4,0463157
VI	Produits à base de viande	B243	DE LAUSNAY RENE BVBA	Ascopstraat  39 	9270 Laarne	PP	CP, MP		mp	Ascopstraat  39  ,9270 Laarne	Ascopstraat  39  , 9270 Laarne , Belgium	51,0450696	3,8674925
VI	Produits à base de viande	B245	MAMMA LUCIA SA	Rue Buisson-aux-Loups  9 	1400 Nivelles	PP			mp	Rue Buisson-aux-Loups  9  ,1400 Nivelles	Rue Buisson-aux-Loups  9  , 1400 Nivelles , Belgium	50,5914983	4,3525351
VI	Produits à base de viande	B246	VLEESWAREN HOSTE	Bogaardestraat  230/A 	9990 Maldegem	PP			mp	Bogaardestraat  230/A  ,9990 Maldegem	Bogaardestraat  230/A  , 9990 Maldegem , Belgium	51,1987497	3,4306547
VI	Produits à base de viande	B249	De Bruycker	Begoniastraat  1 A 	9810 Nazareth	PP	CP, CS, MP		mp	Begoniastraat  1 A  ,9810 Nazareth	Begoniastraat  1 A  , 9810 Nazareth , Belgium	50,9778864	3,6588748
VI	Produits à base de viande	B250	ABRAMO	Blokellestraat(Z)  157 H 	8550 Zwevegem	PP			mp	Blokellestraat(Z)  157 H  ,8550 Zwevegem	Blokellestraat  157 H  , 8550 Zwevegem , Belgium	50,8080829	3,3558564
VI	Produits à base de viande	B251	LEGON	Rue de l'Abbaye  93 	4040 Herstal	PP	MP		mp	Rue de l'Abbaye  93  ,4040 Herstal	Rue de l Abbaye  93  , 4040 Herstal , Belgium	50,6911442	5,6374365
VI	Produits à base de viande	B252	FOOD PARTNERS CO	Rue du Muturnia(H)  299 	6220 Fleurus	PP	CS		mp	Rue du Muturnia(H)  299  ,6220 Fleurus	Rue du Muturnia  299  , 6220 Fleurus , Belgium	50,46855	4,50861
VI	Produits à base de viande	B253	Frank Delmote N.V.	Waregemseweg (W.)  30 A 	9790 Wortegem-Petegem	PP			mp	Waregemseweg (W.)  30 A  ,9790 Wortegem-Petegem	Waregemseweg   30 A  , 9790 Wortegem-Petegem , Belgium	50,8536165	3,5065954
VI	Produits à base de viande	B255	Vleeswaren De Keyser	Groendreef  41 	9880 Aalter	PP	CS		mp	Groendreef  41  ,9880 Aalter	Groendreef  41  , 9880 Aalter , Belgium	51,1050265	3,4332202
VI	Produits à base de viande	B256	ISPC GENT	Ottergemsesteenweg-Zuid  720 	9000 Gent	PP	CC, PP, CP, CS, FFPP, MM, MP		mp	Ottergemsesteenweg-Zuid  720  ,9000 Gent	Ottergemsesteenweg-Zuid  720  , 9000 Gent , Belgium	51,0177056	3,7377936
VI	Produits à base de viande	B263	CALITESS	Begoniastraat  19 	9810 Nazareth	PP			mp	Begoniastraat  19  ,9810 Nazareth	Begoniastraat  19  , 9810 Nazareth , Belgium	50,9773	3,6575926
VI	Produits à base de viande	B265	JAMBO-RA NV	Oudenaardsesteenweg  380 	8581 Avelgem	PP			mp	Oudenaardsesteenweg  380  ,8581 Avelgem	Oudenaardsesteenweg  380  , 8581 Avelgem , Belgium	50,7912833	3,4861611
VI	Produits à base de viande	B267	Thiery Frederic SPRL	Rue du Moulin, Mussy  5 	6750 Musson	PP			mp	Rue du Moulin, Mussy  5  ,6750 Musson	Rue du Moulin,  Mussy  5  , 6750 Musson , Belgium	49,5701077	5,6629998
VI	Produits à base de viande	B271	PRODUITS HABI	Avenue Lavoisier  15 	1300 Wavre	PP			mp	Avenue Lavoisier  15  ,1300 Wavre	Avenue Lavoisier  15  , 1300 Wavre , Belgium	50,7349426	4,5920462
VI	Produits à base de viande	B276	Ter Beke Vleeswarenproduktie	Beke  1 	9950 Waarschoot	PP			mp	Beke  1  ,9950 Waarschoot	Beke  1  , 9950 Waarschoot , Belgium	51,1380681	3,6009276
VI	Produits à base de viande	B278	BEL ARDENNE	Villeroux  sn 	6640 Vaux-sur-Sûre	PP			mp	Villeroux  sn  ,6640 Vaux-sur-Sûre	Villeroux  sn  , 6640 Vaux-sur-Sûre , Belgium	49,978591	5,6562799
VI	Produits à base de viande	B28	Guina	Leuvensesteenweg  194 	1830 Machelen (Vl.Br.)	PP	CP		mp	Leuvensesteenweg  194  ,1830 Machelen (Vl.Br.)	Leuvensesteenweg  194  , 1830 Machelen  , Belgium	50,9133948	4,4596207
VI	Produits à base de viande	B280	CHAMPLON SALAISONS	Route de la Barrière  72 	6971 Tenneville	PP			mp	Route de la Barrière  72  ,6971 Tenneville	Route de la Barrière  72  , 6971 Tenneville , Belgium	50,0926432	5,5065092
VI	Produits à base de viande	B283	WESTVLEES N.V.	Ommegang West(WRB)  9 	8840 Staden	PP	CC, PP, CP, MM, MP, MSM, SH		mp	Ommegang West(WRB)  9  ,8840 Staden	Ommegang West  9  , 8840 Staden , Belgium	50,9314852	3,0066996
VI	Produits à base de viande	B283	WESTVLEES N.V.	Ommegang West(WRB)  9 	8840 Staden	PP	CC, PP, CP, MM, MP, MSM, SH		mp, bl	Ommegang West(WRB)  9  ,8840 Staden	Ommegang West  9  , 8840 Staden , Belgium	50,9314852	3,0066996
VI	Produits à base de viande	B290	BOSTY SNACKS BVBA	Nijverheidszone 'Begijnenmeers'  36 	1770 Liedekerke	PP	MP		mp	Nijverheidszone 'Begijnenmeers'  36  ,1770 Liedekerke	Nijverheidszone  Begijnenmeers   36  , 1770 Liedekerke , Belgium	50,8843986	4,088957
VI	Produits à base de viande	B293	STE RITA	Abeelstraat  77 	1800 Vilvoorde	PP	CP		mp	Abeelstraat  77  ,1800 Vilvoorde	Abeelstraat  77  , 1800 Vilvoorde , Belgium	50,9406909	4,4343434
VI	Produits à base de viande	B294	Noyez 	Menensesteenweg  244 	8940 Wervik	PP	MP		mp	Menensesteenweg  244  ,8940 Wervik	Menensesteenweg  244  , 8940 Wervik , Belgium	50,7800016	3,071699
VI	Produits à base de viande	B297	Marco - Beth N.V.	Europalaan  40 	9800 Deinze	PP			mp	Europalaan  40  ,9800 Deinze	Europalaan  40  , 9800 Deinze , Belgium	50,9740542	3,5086395
VI	Produits à base de viande	B300	DELITIV	Avenue Vésale  14 	1300 Wavre	PP			mp	Avenue Vésale  14  ,1300 Wavre	Avenue Vésale  14  , 1300 Wavre , Belgium	50,7336908	4,5832827
VI	Produits à base de viande	B301	LEVAUX	Rue d'Elvaux  19 b A	4650 Herve	PP	CP		mp	Rue d'Elvaux  19 b A ,4650 Herve	Rue d Elvaux  19 b A , 4650 Herve , Belgium	50,6386972	5,794801
VI	Produits à base de viande	B3028	TEKER	Ten Bergstraat  3A 	2830 Willebroek	PP	CP, MP, MSM		mp	Ten Bergstraat  3A  ,2830 Willebroek	Ten Bergstraat  3A  , 2830 Willebroek , Belgium	51,0500532	4,3691022
VI	Produits à base de viande	B303	VLEESWAREN DEN HUILAERT	Amersveldestraat  94 	8610 Kortemark	PP			mp	Amersveldestraat  94  ,8610 Kortemark	Amersveldestraat  94  , 8610 Kortemark , Belgium	51,0158689	3,0271472
VI	Produits à base de viande	B307	PASTIFICIO DELLA MAMMA	Parc Ind. des Hauts Sarts, 4e av  35 	4040 Herstal	PP			mp	Parc Ind. des Hauts Sarts, 4e av  35  ,4040 Herstal	Parc Ind. des Hauts Sarts,  4e av  35  , 4040 Herstal , Belgium	50,6982866	5,6106695
VI	Produits à base de viande	B31	NEW AUDRY'S FOOD	Rue Walcourt  130 H 	1070 Anderlecht	PP			mp	Rue Walcourt  130 H  ,1070 Anderlecht	Rue Walcourt  130 H  , 1070 Anderlecht , Belgium	50,8242559	4,3034229
VI	Produits à base de viande	B311	Le Cochon D'Or B.V.B.A.	Rue Verheyden  87 	1070 Anderlecht	PP			mp	Rue Verheyden  87  ,1070 Anderlecht	Rue Verheyden  87  , 1070 Anderlecht , Belgium	50,8460947	4,3166987
VI	Produits à base de viande	B313	INNORESTO	Rue de Courtrai  10 	7700 Mouscron/Moeskroen	PP	MP		mp	Rue de Courtrai  10  ,7700 Mouscron/Moeskroen	Rue de Courtrai  10  , 7700 Mouscron/Moeskroen , Belgium	50,7443482	3,2157809
VI	Produits à base de viande	B314	LE JAMBON ROYAL BELGE	Bergensesteenweg  846 	1600 Sint-Pieters-Leeuw	PP			mp	Bergensesteenweg  846  ,1600 Sint-Pieters-Leeuw	Bergensesteenweg  846  , 1600 Sint-Pieters-Leeuw , Belgium	50,7517889	4,2464791
VI	Produits à base de viande	B315	PLUKON CONVENIENCE OLEN	Industrielaan  13 	2250 Olen	PP	CP, CS, MP, RW		mp	Industrielaan  13  ,2250 Olen	Industrielaan  13  , 2250 Olen , Belgium	51,1517373	4,8733475
VI	Produits à base de viande	B316	MESTDAGH	Koksijdestraat  17 A 	8630 Veurne	PP			mp	Koksijdestraat  17 A  ,8630 Veurne	Koksijdestraat  17 A  , 8630 Veurne , Belgium	51,082622	2,6427183
VI	Produits à base de viande	B317	J.PROOST  JEPRO	Wechelsebaan  50 	2275 Lille	PP	CP, CS, MP		mp	Wechelsebaan  50  ,2275 Lille	Wechelsebaan  50  , 2275 Lille , Belgium	51,2444529	4,8215611
VI	Produits à base de viande	B32	DELICATESSEN DELICE	Luchterenstraat  12 	9031 Drongen	PP			mp	Luchterenstraat  12  ,9031 Drongen	Luchterenstraat  12  , 9031 Drongen , Belgium	51,0639434	3,622876
VI	Produits à base de viande	B322	Salaisons du Hainaut 	Zoning Industriel(BLX)  22 	6464 Chimay	PP	CP, CS		mp	Zoning Industriel(BLX)  22  ,6464 Chimay	Zoning Industriel  22  , 6464 Chimay , Belgium	50,0383533	4,3798499
VI	Produits à base de viande	B323	VLEESWAREN ROCONA	Hekkestraat  47 	9308 Aalst	PP			mp	Hekkestraat  47  ,9308 Aalst	Hekkestraat  47  , 9308 Aalst , Belgium	50,967495	4,0452594
VI	Produits à base de viande	B324	D'HULSTER VLEESBEDRIJF	Ambachtstraat  33 	8820 Torhout	PP	CP, MM, MP		mp	Ambachtstraat  33  ,8820 Torhout	Ambachtstraat  33  , 8820 Torhout , Belgium	51,0804564	3,1117237
VI	Produits à base de viande	B327	Cannie Gebroeders BVBA	Vlasstraat(S.B.V.)  27 	8710 Wielsbeke	PP			mp	Vlasstraat(S.B.V.)  27  ,8710 Wielsbeke	Vlasstraat  27  , 8710 Wielsbeke , Belgium	50,9087186	3,3944333
VI	Produits à base de viande	B328	FRAGEL BVBA	Vilvoordsebaan (afgeschaft)  54 	3020 Herent	PP			mp	Vilvoordsebaan (afgeschaft)  54  ,3020 Herent	Vilvoordsebaan   54  , 3020 Herent , Belgium	50,9028475	4,6475993
VI	Produits à base de viande	B338	LA FERME DES SEPT FONTAINES	Chaussée de Bruxelles  314 	1410 Waterloo	PP			mp	Chaussée de Bruxelles  314  ,1410 Waterloo	Chaussée de Bruxelles  314  , 1410 Waterloo , Belgium	50,7123598	4,4001295
VI	Produits à base de viande	B341	DETRY	Rue de Merckhof  110 	4880 Aubel	PP	CS		mp	Rue de Merckhof  110  ,4880 Aubel	Rue de Merckhof  110  , 4880 Aubel , Belgium	50,7048431	5,8696603
VI	Produits à base de viande	B342	Velda	Lokerenbaan  131 	9240 Zele	PP	CP, MP		mp	Lokerenbaan  131  ,9240 Zele	Lokerenbaan  131  , 9240 Zele , Belgium	51,0756346	4,0407365
VI	Produits à base de viande	B344	Delvaux J.-J.	Rue de la Grande Sambresse(TX)  10 	5020 Namur	PP	CP, CS, MP		mp	Rue de la Grande Sambresse(TX)  10  ,5020 Namur	Rue de la Grande Sambresse  10  , 5020 Namur , Belgium	50,4809009	4,7538522
VI	Produits à base de viande	B352	WAMA-BEEF	Allée des Abattoirs  1 	5590 Ciney	PP	CP, CS, GHE, MP, RW, SH		mp	Allée des Abattoirs  1  ,5590 Ciney	Allée des Abattoirs  1  , 5590 Ciney , Belgium	50,3084704	5,1100377
VI	Produits à base de viande	B353	D'ARGIFRAL SA	Avenue Mercury,Chaineux  5 	4650 Herve	PP	CC, PP, CP		mp	Avenue Mercury,Chaineux  5  ,4650 Herve	Avenue Mercury, Chaineux  5  , 4650 Herve , Belgium	50,6256044	5,8412089
VI	Produits à base de viande	B355	Fiers J. &  B.	Wiedauwkaai  49 	9000 Gent	PP	CP, CS, MP, MSM		mp	Wiedauwkaai  49  ,9000 Gent	Wiedauwkaai  49  , 9000 Gent , Belgium	51,0736237	3,725968
VI	Produits à base de viande	B357	FARNIENTE	Rue Bourie  14 	5300 Andenne	PP			mp	Rue Bourie  14  ,5300 Andenne	Rue Bourie  14  , 5300 Andenne , Belgium	50,5070586	5,1366619
VI	Produits à base de viande	B368	KEURHESPEN JTB	Waregemstraat  270 	8540 Deerlijk	PP			mp	Waregemstraat  270  ,8540 Deerlijk	Waregemstraat  270  , 8540 Deerlijk , Belgium	50,8582623	3,3749314
VI	Produits à base de viande	B374	't Fritboerke BVBA	Lammerdries-Oost  21 	2250 Olen	PP	CP, MP		mp	Lammerdries-Oost  21  ,2250 Olen	Lammerdries-Oost  21  , 2250 Olen , Belgium	51,1467319	4,9207086
VI	Produits à base de viande	B376	CORMA	Haenhoutstraat  210 	9070 Destelbergen	PP	CS, RW		mp	Haenhoutstraat  210  ,9070 Destelbergen	Haenhoutstraat  210  , 9070 Destelbergen , Belgium	51,0728396	3,8367206
VI	Produits à base de viande	B377	VLEESWAREN MERTENS	Ring(NDW)  19 	2200 Herentals	PP			mp	Ring(NDW)  19  ,2200 Herentals	Ring  19  , 2200 Herentals , Belgium	51,1404174	4,8396973
VI	Produits à base de viande	B382	MEESTERS HESP	Zingemkouterstraat  78 	9040 Gent	PP			mp	Zingemkouterstraat  78  ,9040 Gent	Zingemkouterstraat  78  , 9040 Gent , Belgium	51,074196	3,7640354
VI	Produits à base de viande	B391	Etablissements BLAISE	Rue des Hêtres  9 	6820 Florenville	PP			mp	Rue des Hêtres  9  ,6820 Florenville	Rue des Hêtres  9  , 6820 Florenville , Belgium	49,688821	5,342359
VI	Produits à base de viande	B393	Profuma S.P.R.L.	Rue de Lusambo  65 	1190 Forest	PP	CP, CS, RW		mp	Rue de Lusambo  65  ,1190 Forest	Rue de Lusambo  65  , 1190 Forest , Belgium	50,8008208	4,3110567
VI	Produits à base de viande	B396	ETABLISSEMENTS HARTMAN ET FILS	Chaussée de Neufchâteau  71 	6640 Vaux-sur-Sûre	PP	CP, CS		mp	Chaussée de Neufchâteau  71  ,6640 Vaux-sur-Sûre	Chaussée de Neufchâteau  71  , 6640 Vaux-sur-Sûre , Belgium	49,907758	5,5558043
VI	Produits à base de viande	B397	Breughel - The Sausages Factory	Jean Béthunestraat  86 	9040 Gent	PP			mp	Jean Béthunestraat  86  ,9040 Gent	Jean Béthunestraat  86  , 9040 Gent , Belgium	51,0531455	3,748382
VI	Produits à base de viande	B4	Hot Cuisine	Akkerhage  3 	9000 Gent	PP			mp	Akkerhage  3  ,9000 Gent	Akkerhage  3  , 9000 Gent , Belgium	51,0188887	3,7348916
VI	Produits à base de viande	B40	Vleesgroothandel VERBEKE BVBA	Leenmolenstraat  63 	8750 Wingene	PP	CP, MP		mp	Leenmolenstraat  63  ,8750 Wingene	Leenmolenstraat  63  , 8750 Wingene , Belgium	51,073095	3,266344
VI	Produits à base de viande	B401	UPIGNAC	Rue de Frise,Upigny  100 	5310 Eghezée	PP	CP, CS, SH		mp	Rue de Frise,Upigny  100  ,5310 Eghezée	Rue de Frise, Upigny  100  , 5310 Eghezée , Belgium	50,5755366	4,872304
VI	Produits à base de viande	B402	EUROFREEZ	Molendreef  22-24 	8972 Proven	PP			mp	Molendreef  22-24  ,8972 Proven	Molendreef  22-24  , 8972 Proven , Belgium	50,889422	2,6452191
VI	Produits à base de viande	B403	INTER SALAMI	Kleistraat  5 	9860 Oosterzele	PP			mp	Kleistraat  5  ,9860 Oosterzele	Kleistraat  5  , 9860 Oosterzele , Belgium	50,9646101	3,8321619
VI	Produits à base de viande	B404	Crop's Vegetables	Oostrozebeeksestraat(O)  148 	8710 Wielsbeke	PP	FFPP		mp	Oostrozebeeksestraat(O)  148  ,8710 Wielsbeke	Oostrozebeeksestraat  148  , 8710 Wielsbeke , Belgium	50,9046748	3,3286316
VI	Produits à base de viande	B407	SPRL MAISON BEGHUIN	Pont-d'Amour  4 	5500 Dinant	PP	CC, PP		mp	Pont-d'Amour  4  ,5500 Dinant	Pont-d Amour  4  , 5500 Dinant , Belgium	50,2659395	4,9234619
VI	Produits à base de viande	B408	Natu Fine Foods	Henry Fordlaan  39 	3600 Genk	PP	MP		mp	Henry Fordlaan  39  ,3600 Genk	Henry Fordlaan  39  , 3600 Genk , Belgium	50,9160726	5,4914758
VI	Produits à base de viande	B409	BERT MAES BVBA	Tieltstraat  132 A 	8760 Meulebeke	PP	CP, CS, MP		mp	Tieltstraat  132 A  ,8760 Meulebeke	Tieltstraat  132 A  , 8760 Meulebeke , Belgium	50,9579696	3,2989641
VI	Produits à base de viande	B414	OTENTIKA	Rue de la Rivièrette(SG)  114 	7330 Saint-Ghislain	PP			mp	Rue de la Rivièrette(SG)  114  ,7330 Saint-Ghislain	Rue de la Rivièrette  114  , 7330 Saint-Ghislain , Belgium	50,4552253	3,81371
VI	Produits à base de viande	B414	Pochet Père et Fils	Rue de la Rivièrette(SG)  114 	7330 Saint-Ghislain	PP	CP, CS, MM, MP		mp	Rue de la Rivièrette(SG)  114  ,7330 Saint-Ghislain	Rue de la Rivièrette  114  , 7330 Saint-Ghislain , Belgium	50,4552253	3,81371
VI	Produits à base de viande	B415	GMG Versmarkt	Slachthuisstraat  20 	3800 Sint-Truiden	PP	CP, CS, MM, MP		mp	Slachthuisstraat  20  ,3800 Sint-Truiden	Slachthuisstraat  20  , 3800 Sint-Truiden , Belgium	50,8193818	5,1919706
VI	Produits à base de viande	B417	ROYAL MEAT	Zemstsesteenweg  170 	1981 Zemst	PP	CP, CS, MP		mp	Zemstsesteenweg  170  ,1981 Zemst	Zemstsesteenweg  170  , 1981 Zemst , Belgium	50,9908181	4,4819513
VI	Produits à base de viande	B419	DUFINA	Grote Baan  53 	9920 Lovendegem	PP			mp	Grote Baan  53  ,9920 Lovendegem	Grote Baan  53  , 9920 Lovendegem , Belgium	51,096616	3,637998
VI	Produits à base de viande	B426	KOELARIENT BVBA	Broekstraat  14 b A	1745 Opwijk	PP	CP, MP		mp	Broekstraat  14 b A ,1745 Opwijk	Broekstraat  14 b A , 1745 Opwijk , Belgium	50,9685812	4,1959389
VI	Produits à base de viande	B427	CIPAPI	Vieille Cour  76 	1402 Nivelles	PP	CS		mp	Vieille Cour  76  ,1402 Nivelles	Vieille Cour  76  , 1402 Nivelles , Belgium	50,5815265	4,3615903
VI	Produits à base de viande	B433	VLEESWAREN L. MICHIELSSEN PROD L M J 	Smederijstraat  30 	2900 Schoten	PP	CP, CS, RW		mp	Smederijstraat  30  ,2900 Schoten	Smederijstraat  30  , 2900 Schoten , Belgium	51,2995575	4,5485334
VI	Produits à base de viande	B436	Olense Vleeswaren Industrie	Hoogbuul  1 	2250 Olen	PP	MP		mp	Hoogbuul  1  ,2250 Olen	Hoogbuul  1  , 2250 Olen , Belgium	51,148301	4,8790348
VI	Produits à base de viande	B437	SADIE-TOAST	Groenstraat  1 	8860 Lendelede	PP			mp	Groenstraat  1  ,8860 Lendelede	Groenstraat  1  , 8860 Lendelede , Belgium	50,8971252	3,234492
VI	Produits à base de viande	B443	FRESH SPEGELAERE	Fabriekweg(EER)  5 	8480 Eernegem	PP	CP, MM, MP		mp	Fabriekweg(EER)  5  ,8480 Eernegem	Fabriekweg  5  , 8480 Eernegem , Belgium	51,1270086	3,0160206
VI	Produits à base de viande	B445	VLEESWARENFABRIEK DE COCK	Industriepark-Noord  15 	9100 Sint-Niklaas	PP	CC, PP, CP, MP		mp	Industriepark-Noord  15  ,9100 Sint-Niklaas	Industriepark-Noord  15  , 9100 Sint-Niklaas , Belgium	51,149409	4,170205
VI	Produits à base de viande	B446	COENEN & CO VLEESWAREN EN ZUIVELPRODUKTEN	Groenlarenstraat  40 	3560 Lummen	PP	CP, MP, RW		mp	Groenlarenstraat  40  ,3560 Lummen	Groenlarenstraat  40  , 3560 Lummen , Belgium	51,008418	5,19902
VI	Produits à base de viande	B448	Vleeswarenfabriek Ropa	Industrieterrein 1  9 	3290 Diest	PP			mp	Industrieterrein 1  9  ,3290 Diest	Industrieterrein 1  9  , 3290 Diest , Belgium	50,9620378	5,0687258
VI	Produits à base de viande	B449	EUROKIP DE WAELE-VAN OSSELAER	Eurolaan  15 	9140 Temse	PP	CP, CS, MP		mp	Eurolaan  15  ,9140 Temse	Eurolaan  15  , 9140 Temse , Belgium	51,1380266	4,1940821
VI	Produits à base de viande	B45	Theo Bauwens	Heikensstraat  5 	9240 Zele	PP	CP, MP, MSM		mp	Heikensstraat  5  ,9240 Zele	Heikensstraat  5  , 9240 Zele , Belgium	51,070875	4,055635
VI	Produits à base de viande	B450	OK FOODS	Moerbroek  26 	2270 Herenthout	PP	CC, PP, CP, CS, MM, MP, RW		mp	Moerbroek  26  ,2270 Herenthout	Moerbroek  26  , 2270 Herenthout , Belgium	51,1537987	4,7976094
VI	Produits à base de viande	B450	Prima Food	Moerbroek  26 	2270 Herenthout	PP	MP		mp	Moerbroek  26  ,2270 Herenthout	Moerbroek  26  , 2270 Herenthout , Belgium	51,1537987	4,7976094
VI	Produits à base de viande	B452	LES DELICES DU CENTRE	Rue Mon Gaveau(S-B)  4 	7110 Strépy-Bracquegnies	PP			mp	Rue Mon Gaveau(S-B)  4  ,7110 Strépy-Bracquegnies	Rue Mon Gaveau  4  , 7110 Strépy-Bracquegnies , Belgium	50,4729609	4,1301335
VI	Produits à base de viande	B464	Vercaro	Kwatrechtsteenweg  109 	9230 Wetteren	PP	CC, PP, CP, CS, MP		mp	Kwatrechtsteenweg  109  ,9230 Wetteren	Kwatrechtsteenweg  109  , 9230 Wetteren , Belgium	50,9932456	3,8440973
VI	Produits à base de viande	B465	WILLBERT	Brechtsebaan  6 	2900 Schoten	PP			mp	Brechtsebaan  6  ,2900 Schoten	Brechtsebaan  6  , 2900 Schoten , Belgium	51,2649369	4,5101328
VI	Produits à base de viande	B466	Izico Bocholt	Goolderheideweg  23 	3950 Bocholt	PP			mp	Goolderheideweg  23  ,3950 Bocholt	Goolderheideweg  23  , 3950 Bocholt , Belgium	51,1714255	5,5471521
VI	Produits à base de viande	B47	VANDENBOGAERDE	Lar  BLOK P 32 	8930 Menen	PP	CP, CS, MM, MP		mp	Lar  BLOK P 32  ,8930 Menen	Lar  BLOK P 32  , 8930 Menen , Belgium	50,7741502	3,1897256
VI	Produits à base de viande	B470	Dog Chef	Wolfshaegen  2 b A	3040 Huldenberg	PP			mp	Wolfshaegen  2 b A ,3040 Huldenberg	Wolfshaegen  2 b A , 3040 Huldenberg , Belgium	50,7748175	4,6120794
VI	Produits à base de viande	B471	PESCE	Chaussée de Nivelles  89 b Z	7170 Manage	PP	CS		mp	Chaussée de Nivelles  89 b Z ,7170 Manage	Chaussée de Nivelles  89 b Z , 7170 Manage , Belgium	50,5094	4,241334
VI	Produits à base de viande	B472	Ardenia S.A.	Chaussée de Ninove  575 	1070 Anderlecht	PP			mp	Chaussée de Ninove  575  ,1070 Anderlecht	Chaussée de Ninove  575  , 1070 Anderlecht , Belgium	50,8472277	4,3009579
VI	Produits à base de viande	B473	VERSMARKT DELVAN	Albert I laan  17 	8630 Veurne	PP	CP, MM, MP		mp	Albert I laan  17  ,8630 Veurne	Albert I laan  17  , 8630 Veurne , Belgium	51,0615902	2,6735415
VI	Produits à base de viande	B474	FONDERIE	Ambachtenlaan  34 	3300 Tienen	PP			mp, pap	Ambachtenlaan  34  ,3300 Tienen	Ambachtenlaan  34  , 3300 Tienen , Belgium	50,8023385	4,9732684
VI	Produits à base de viande	B477	TOPS FOODS	Lammerdries-Oost  26 	2250 Olen	PP			mp	Lammerdries-Oost  26  ,2250 Olen	Lammerdries-Oost  26  , 2250 Olen , Belgium	51,1474131	4,9174747
VI	Produits à base de viande	B478	PB SNACKS	Heikant  14 	3930 Hamont-Achel	PP			mp	Heikant  14  ,3930 Hamont-Achel	Heikant  14  , 3930 Hamont-Achel , Belgium	51,2782467	5,4702704
VI	Produits à base de viande	B479	VAL-ITMA Site 3	Rue Cottrel(TOU)  14 	7500 Tournai	PP	CP, MP		mp	Rue Cottrel(TOU)  14  ,7500 Tournai	Rue Cottrel  14  , 7500 Tournai , Belgium	50,6008898	3,3838893
